CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Spend,No_spend,Num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
False,24.0,False,0.0,0.0,0.0,0.0,2.8903717578961645,True,2.8903717578961645,0,3.218876,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
True,9.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,2.944439,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
True,6.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,2.944439,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,27.0,False,0.0,0.0,6.3473892096560105,1.0986122886681098,4.882801922586371,False,6.556778356158042,0,3.0910425,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,21.0,False,7.463936604468925,1.791759469228055,2.8903717578961645,0.0,0.0,False,7.476472381163905,0,1.0986123,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
True,23.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,2.9957323,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,31.0,False,6.333279628139691,0.0,5.7899601708972535,0.0,0.0,False,6.790097235513905,0,2.9957323,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,0.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,2.9957323,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,32.0,False,0.0,6.018593214496234,1.9459101490553132,8.276394704863307,6.639875833826536,False,8.53895468319775,0,6.3992066,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,40.0,False,0.0,5.805134968916488,0.0,0.0,7.431299675155903,False,7.610357618312838,0,1.7917595,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
False,42.0,False,7.700747794511798,9.343033913701648,0.0,7.533158807455563,6.100318952020064,True,9.676649685633647,0,1.7917595,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,28.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,1.7917595,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,29.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,1.9459101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,48.0,True,0.0,7.839131648274333,4.477336814478207,2.8903717578961645,2.6390573296152584,True,7.884199933676039,0,0.6931472,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
False,64.0,False,0.0,0.0,6.690842277418564,0.0,0.0,True,6.690842277418564,0,3.1780539,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,27.0,False,4.418840607796598,5.062595033026967,6.063785208687608,5.476463551931511,0.6931471805599453,False,6.811244378601294,0,3.0445225,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.218876,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,33.0,False,0.6931471805599453,7.707062655370473,0.0,2.5649493574615367,6.003887067106539,True,7.878912912297133,0,1.609438,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
False,39.0,False,0.0,7.76004068088038,0.0,4.189654742026425,8.839131752546109,False,9.138629524422182,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.2580965,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,29.0,False,0.0,0.0,0.0,6.551080335043404,4.31748811353631,False,6.651571873589727,0,3.0910425,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,18.0,False,4.02535169073515,6.393590753950631,3.912023005428146,0.0,0.6931471805599453,False,6.555356891810665,0,3.3322046,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
True,67.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.3322046,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,35.0,False,6.553933404025811,0.0,5.6937321388027,0.0,3.258096538021482,False,6.930494765951626,0,2.0794415,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
False,61.0,True,7.763871287820222,5.814130531825066,2.302585092994046,5.75890177387728,1.0986122886681098,False,8.011355109161286,0,1.3862944,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
False,45.0,False,7.651595573857601,1.9459101490553132,0.0,0.0,0.0,False,7.6544432264701125,0,2.1972246,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.1354942,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.4011974,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,36.0,False,7.915348169263078,0.0,0.0,0.0,0.0,False,7.915348169263078,0,1.7917595,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
False,19.0,False,0.0,2.70805020110221,6.594413459749778,0.0,0.0,True,6.61338421837956,0,2.8903718,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,47.0,False,4.584967478670572,6.037870919922137,4.844187086458591,3.258096538021482,4.02535169073515,False,6.582025138892826,0,3.1780539,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,2.944439,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,34.0,False,0.0,3.1354942159291497,0.0,6.336825731146441,5.337538079701318,False,6.677083461247136,0,1.7917595,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,1.9459101,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,2.9957323,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,26.0,False,6.089044875446846,0.0,0.0,0.0,6.137727054086234,False,6.805722553416985,0,3.4011974,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,31.0,False,0.0,0.0,4.584967478670572,0.0,0.0,False,4.584967478670572,0,3.4339871,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
False,20.0,False,0.0,6.042632833682381,5.351858133476067,0.0,0.0,True,6.447305862541213,0,3.465736,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
False,56.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,3.2580965,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,50.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.295837,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
False,42.0,False,6.9782137426306985,0.0,2.3978952727983707,0.0,4.343805421853684,False,7.055312843339752,0,3.465736,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,27.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.3322046,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
True,38.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,3.0445225,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
False,41.0,False,0.0,0.0,0.0,0.0,6.410174881966167,False,6.410174881966167,0,3.4965076,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
False,22.0,False,8.323608442343572,0.0,0.0,0.0,4.127134385045092,False,8.338305731356565,0,3.1354942,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,2.1972246,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,2.1972246,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
False,57.0,False,3.9318256327243257,7.4318919168078,0.0,0.0,4.912654885736052,True,7.535830462798367,0,3.3672957,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
True,17.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,3.3672957,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.637586,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.583519,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
False,27.0,False,7.2196420401307355,0.0,3.8918202981106265,3.1354942159291497,4.927253685157205,False,7.360739903058278,0,3.583519,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
True,31.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,3.1780539,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,24.0,False,0.0,0.0,0.0,5.402677381872279,6.342121418721152,False,6.670766320845874,0,2.3978953,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
True,19.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.4339871,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
True,32.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.218876,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,58.0,False,0.0,6.893656354602635,0.0,1.791759469228055,0.0,True,6.898714534329988,0,2.4849067,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
False,21.0,False,5.662960480135946,0.0,2.833213344056216,4.7535901911063645,5.170483995038151,False,6.386879319362645,0,3.6635616,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
False,38.0,False,0.0,9.24445190160495,0.6931471805599453,9.613870275449836,7.655390644826152,False,10.219356126832537,0,1.0986123,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
False,38.0,False,8.13593277200489,0.0,5.087596335232384,3.367295829986474,4.787491742782046,False,8.222285073872717,0,1.9459101,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
False,19.0,False,0.6931471805599453,5.393627546352362,6.513230110912307,1.0986122886681098,2.4849066497880004,True,6.810142450115136,0,3.295837,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,0.0,1,3.295837,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,3.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,3.295837,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
False,20.0,False,0.0,0.0,1.3862943611198906,5.703782474656201,4.532599493153256,False,5.978885764901122,0,3.3322046,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
True,24.0,False,0.0,0.0,0.0,0.0,0.0,True,0.0,1,1.3862944,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
False,37.0,False,2.8903717578961645,4.990432586778736,6.056784013228625,0.0,5.4510384535657,True,6.71174039505618,0,3.6109178,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
